Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/15/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         0.754000	    0.680225	    0.680225
         0.756000	    0.679237	    0.679237
         0.758000	    0.678249	    0.678249
         0.760000	    0.677261	    0.677261
         0.762000	    0.676273	    0.676273
         0.764000	    0.675286	    0.675286
         0.766000	    0.674299	    0.674299
         0.768000	    0.673311	    0.673311
         0.770000	    0.672324	    0.672324
         0.772000	    0.671337	    0.671337
         0.774000	    0.670351	    0.670351
         0.776000	    0.669364	    0.669364
         0.778000	    0.668378	    0.668378
         0.780000	    0.667391	    0.667391
         0.782000	    0.666405	    0.666405
         0.784000	    0.665420	    0.665420
         0.786000	    0.664434	    0.664434
         0.788000	    0.663448	    0.663448
         0.790000	    0.662463	    0.662463
         0.792000	    0.661478	    0.661478
         0.794000	    0.660493	    0.660493
         0.796000	    0.659508	    0.659508
         0.798000	    0.658524	    0.658524
         0.800000	    0.657539	    0.657539
         0.802000	    0.656555	    0.656555
         0.804000	    0.655571	    0.655571
         0.806000	    0.654588	    0.654588
         0.808000	    0.653604	    0.653604
         0.810000	    0.652621	    0.652621
         0.812000	    0.651638	    0.651638
         0.814000	    0.650655	    0.650655
         0.816000	    0.649673	    0.649673
         0.818000	    0.648690	    0.648690
         0.820000	    0.647708	    0.647708
         0.822000	    0.646727	    0.646727
         0.824000	    0.645745	    0.645745
         0.826000	    0.644764	    0.644764
         0.828000	    0.643784	    0.643784
         0.830000	    0.642803	    0.642803
         0.832000	    0.641823	    0.641823
         0.834000	    0.640843	    0.640843
         0.836000	    0.639863	    0.639863
         0.838000	    0.638884	    0.638884
         0.840000	    0.637905	    0.637905
         0.842000	    0.636926	    0.636926
         0.844000	    0.635948	    0.635948
         0.846000	    0.634969	    0.634969
         0.848000	    0.633991	    0.633991
         0.850000	    0.633014	    0.633014
         0.852000	    0.632036	    0.632036
         0.854000	    0.631059	    0.631059
         0.856000	    0.630083	    0.630083
         0.858000	    0.629106	    0.629106
         0.860000	    0.628130	    0.628130
         0.862000	    0.627154	    0.627154
         0.864000	    0.626179	    0.626179
         0.866000	    0.625204	    0.625204
         0.868000	    0.624229	    0.624229
         0.870000	    0.623254	    0.623254
         0.872000	    0.622280	    0.622280
         0.874000	    0.621306	    0.621306
         0.876000	    0.620332	    0.620332
         0.878000	    0.619360	    0.619360
         0.880000	    0.618387	    0.618387
         0.882000	    0.617415	    0.617415
         0.884000	    0.616443	    0.616443
         0.886000	    0.615472	    0.615472
         0.888000	    0.614501	    0.614501
         0.890000	    0.613530	    0.613530
         0.892000	    0.612560	    0.612560
         0.894000	    0.611590	    0.611590
         0.896000	    0.610620	    0.610620
         0.898000	    0.609651	    0.609651
         0.900000	    0.608682	    0.608682
         0.902000	    0.607713	    0.607713
         0.904000	    0.606745	    0.606745
         0.906000	    0.605778	    0.605778
         0.908000	    0.604810	    0.604810
         0.910000	    0.603843	    0.603843
         0.912000	    0.602877	    0.602877
         0.914000	    0.601911	    0.601911
         0.916000	    0.600945	    0.600945
         0.918000	    0.599980	    0.599980
         0.920000	    0.599015	    0.599015
         0.922000	    0.598050	    0.598050
         0.924000	    0.597086	    0.597086
         0.926000	    0.596122	    0.596122
         0.928000	    0.595159	    0.595159
         0.930000	    0.594196	    0.594196
         0.932000	    0.593234	    0.593234
         0.934000	    0.592272	    0.592272
         0.936000	    0.591311	    0.591311
         0.938000	    0.590350	    0.590350
         0.940000	    0.589390	    0.589390
         0.942000	    0.588430	    0.588430
         0.944000	    0.587471	    0.587471
         0.946000	    0.586512	    0.586512
         0.948000	    0.585553	    0.585553
         0.950000	    0.584595	    0.584595
         0.952000	    0.583638	    0.583638
         0.954000	    0.582680	    0.582680
         0.956000	    0.581724	    0.581724
         0.958000	    0.580768	    0.580768
         0.960000	    0.579812	    0.579812
         0.962000	    0.578857	    0.578857
         0.964000	    0.577902	    0.577902
         0.966000	    0.576948	    0.576948
         0.968000	    0.575994	    0.575994
         0.970000	    0.575040	    0.575040
         0.972000	    0.574088	    0.574088
         0.974000	    0.573135	    0.573135
         0.976000	    0.572183	    0.572183
         0.978000	    0.571232	    0.571232
         0.980000	    0.570281	    0.570281
         0.982000	    0.569331	    0.569331
         0.984000	    0.568381	    0.568381
         0.986000	    0.567432	    0.567432
         0.988000	    0.566484	    0.566484
         0.990000	    0.565536	    0.565536
         0.992000	    0.564588	    0.564588
         0.994000	    0.563642	    0.563642
         0.996000	    0.562695	    0.562695
         0.998000	    0.561749	    0.561749
         1.000000	    0.560804	    0.560804
         1.002000	    0.559859	    0.559859
         1.004000	    0.558915	    0.558915
         1.006000	    0.557971	    0.557971
         1.008000	    0.557028	    0.557028
         1.010000	    0.556085	    0.556085
         1.012000	    0.555143	    0.555143
         1.014000	    0.554202	    0.554202
         1.016000	    0.553261	    0.553261
         1.018000	    0.552320	    0.552320
         1.020000	    0.551380	    0.551380
         1.022000	    0.550441	    0.550441
         1.024000	    0.549502	    0.549502
         1.026000	    0.548564	    0.548564
         1.028000	    0.547627	    0.547627
         1.030000	    0.546690	    0.546690
         1.032000	    0.545753	    0.545753
         1.034000	    0.544818	    0.544818
         1.036000	    0.543883	    0.543883
         1.038000	    0.542948	    0.542948
         1.040000	    0.542015	    0.542015
         1.042000	    0.541081	    0.541081
         1.044000	    0.540149	    0.540149
         1.046000	    0.539217	    0.539217
         1.048000	    0.538285	    0.538285
         1.050000	    0.537355	    0.537355
         1.052000	    0.536424	    0.536424
         1.054000	    0.535495	    0.535495
         1.056000	    0.534566	    0.534566
         1.058000	    0.533637	    0.533637
         1.060000	    0.532710	    0.532710
         1.062000	    0.531782	    0.531782
         1.064000	    0.530856	    0.530856
         1.066000	    0.529930	    0.529930
         1.068000	    0.529005	    0.529005
         1.070000	    0.528080	    0.528080
         1.072000	    0.527156	    0.527156
         1.074000	    0.526233	    0.526233
         1.076000	    0.525310	    0.525310
         1.078000	    0.524388	    0.524388
         1.080000	    0.523466	    0.523466
         1.082000	    0.522546	    0.522546
         1.084000	    0.521626	    0.521626
         1.086000	    0.520706	    0.520706
         1.088000	    0.519788	    0.519788
         1.090000	    0.518870	    0.518870
         1.092000	    0.517953	    0.517953
         1.094000	    0.517036	    0.517036
         1.096000	    0.516120	    0.516120
         1.098000	    0.515205	    0.515205
         1.100000	    0.514290	    0.514290
         1.102000	    0.513376	    0.513376
         1.104000	    0.512463	    0.512463
         1.106000	    0.511550	    0.511550
         1.108000	    0.510638	    0.510638
         1.110000	    0.509727	    0.509727
         1.112000	    0.508817	    0.508817
         1.114000	    0.507907	    0.507907
         1.116000	    0.506998	    0.506998
         1.118000	    0.506089	    0.506089
         1.120000	    0.505181	    0.505181
         1.122000	    0.504274	    0.504274
         1.124000	    0.503368	    0.503368
         1.126000	    0.502462	    0.502462
         1.128000	    0.501558	    0.501558
         1.130000	    0.500654	    0.500654
         1.132000	    0.499750	    0.499750
         1.134000	    0.498848	    0.498848
         1.136000	    0.497946	    0.497946
         1.138000	    0.497044	    0.497044
         1.140000	    0.496144	    0.496144
         1.142000	    0.495244	    0.495244
         1.144000	    0.494345	    0.494345
         1.146000	    0.493447	    0.493447
         1.148000	    0.492549	    0.492549
         1.150000	    0.491652	    0.491652
         1.152000	    0.490756	    0.490756
         1.154000	    0.489861	    0.489861
         1.156000	    0.488966	    0.488966
         1.158000	    0.488072	    0.488072
         1.160000	    0.487179	    0.487179
         1.162000	    0.486286	    0.486286
         1.164000	    0.485395	    0.485395
         1.166000	    0.484504	    0.484504
         1.168000	    0.483613	    0.483613
         1.170000	    0.482724	    0.482724
         1.172000	    0.481835	    0.481835
         1.174000	    0.480947	    0.480947
         1.176000	    0.480060	    0.480060
         1.178000	    0.479174	    0.479174
         1.180000	    0.478289	    0.478289
         1.182000	    0.477404	    0.477404
         1.184000	    0.476520	    0.476520
         1.186000	    0.475637	    0.475637
         1.188000	    0.474755	    0.474755
         1.190000	    0.473873	    0.473873
         1.192000	    0.472992	    0.472992
         1.194000	    0.472112	    0.472112
         1.196000	    0.471233	    0.471233
         1.198000	    0.470354	    0.470354
         1.200000	    0.469477	    0.469477
         1.202000	    0.468600	    0.468600
         1.204000	    0.467724	    0.467724
         1.206000	    0.466848	    0.466848
         1.208000	    0.465974	    0.465974
         1.210000	    0.465100	    0.465100
         1.212000	    0.464228	    0.464228
         1.214000	    0.463356	    0.463356
         1.216000	    0.462485	    0.462485
         1.218000	    0.461614	    0.461614
         1.220000	    0.460745	    0.460745
         1.222000	    0.459876	    0.459876
         1.224000	    0.459008	    0.459008
         1.226000	    0.458141	    0.458141
         1.228000	    0.457275	    0.457275
         1.230000	    0.456409	    0.456409
         1.232000	    0.455545	    0.455545
         1.234000	    0.454681	    0.454681
         1.236000	    0.453818	    0.453818
         1.238000	    0.452956	    0.452956
         1.240000	    0.452094	    0.452094
         1.242000	    0.451234	    0.451234
         1.244000	    0.450374	    0.450374
         1.246000	    0.449515	    0.449515
         1.248000	    0.448657	    0.448657
         1.250000	    0.447800	    0.447800
         1.252000	    0.446943	    0.446943
         1.254000	    0.446088	    0.446088
         1.256000	    0.445234	    0.445234
         1.258000	    0.444380	    0.444380
         1.260000	    0.443527	    0.443527
         1.262000	    0.442675	    0.442675
         1.264000	    0.441824	    0.441824
         1.266000	    0.440974	    0.440974
         1.268000	    0.440125	    0.440125
         1.270000	    0.439276	    0.439276
         1.272000	    0.438428	    0.438428
         1.274000	    0.437581	    0.437581
         1.276000	    0.436735	    0.436735
         1.278000	    0.435890	    0.435890
         1.280000	    0.435046	    0.435046
         1.282000	    0.434202	    0.434202
         1.284000	    0.433360	    0.433360
         1.286000	    0.432518	    0.432518
         1.288000	    0.431677	    0.431677
         1.290000	    0.430837	    0.430837
         1.292000	    0.429998	    0.429998
         1.294000	    0.429160	    0.429160
         1.296000	    0.428323	    0.428323
         1.298000	    0.427487	    0.427487
         1.300000	    0.426651	    0.426651
         1.302000	    0.425817	    0.425817
         1.304000	    0.424983	    0.424983
         1.306000	    0.424151	    0.424151
         1.308000	    0.423319	    0.423319
         1.310000	    0.422488	    0.422488
         1.312000	    0.421658	    0.421658
         1.314000	    0.420829	    0.420829
         1.316000	    0.420000	    0.420000
         1.318000	    0.419173	    0.419173
         1.320000	    0.418346	    0.418346
         1.322000	    0.417521	    0.417521
         1.324000	    0.416696	    0.416696
         1.326000	    0.415872	    0.415872
         1.328000	    0.415049	    0.415049
         1.330000	    0.414227	    0.414227
         1.332000	    0.413407	    0.413407
         1.334000	    0.412587	    0.412587
         1.336000	    0.411768	    0.411768
         1.338000	    0.410949	    0.410949
         1.340000	    0.410132	    0.410132
         1.342000	    0.409316	    0.409316
         1.344000	    0.408501	    0.408501
         1.346000	    0.407686	    0.407686
         1.348000	    0.406872	    0.406872
         1.350000	    0.406060	    0.406060
         1.352000	    0.405248	    0.405248
