Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/16/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.0000 (deg)
Spatial Frequency	  Tangential	    Sagittal
         1.078000	    0.510650	    0.510650
         1.080000	    0.509679	    0.509679
         1.082000	    0.508710	    0.508710
         1.084000	    0.507741	    0.507741
         1.086000	    0.506773	    0.506773
         1.088000	    0.505806	    0.505806
         1.090000	    0.504839	    0.504839
         1.092000	    0.503873	    0.503873
         1.094000	    0.502907	    0.502907
         1.096000	    0.501943	    0.501943
         1.098000	    0.500979	    0.500979
         1.100000	    0.500015	    0.500015
         1.102000	    0.499053	    0.499053
         1.104000	    0.498091	    0.498091
         1.106000	    0.497130	    0.497130
         1.108000	    0.496169	    0.496169
         1.110000	    0.495209	    0.495209
         1.112000	    0.494250	    0.494250
         1.114000	    0.493292	    0.493292
         1.116000	    0.492334	    0.492334
         1.118000	    0.491377	    0.491377
         1.120000	    0.490421	    0.490421
         1.122000	    0.489465	    0.489465
         1.124000	    0.488511	    0.488511
         1.126000	    0.487557	    0.487557
         1.128000	    0.486604	    0.486604
         1.130000	    0.485652	    0.485652
         1.132000	    0.484700	    0.484700
         1.134000	    0.483750	    0.483750
         1.136000	    0.482800	    0.482800
         1.138000	    0.481850	    0.481850
         1.140000	    0.480902	    0.480902
         1.142000	    0.479954	    0.479954
         1.144000	    0.479007	    0.479007
         1.146000	    0.478061	    0.478061
         1.148000	    0.477116	    0.477116
         1.150000	    0.476171	    0.476171
         1.152000	    0.475227	    0.475227
         1.154000	    0.474284	    0.474284
         1.156000	    0.473341	    0.473341
         1.158000	    0.472400	    0.472400
         1.160000	    0.471459	    0.471459
         1.162000	    0.470519	    0.470519
         1.164000	    0.469580	    0.469580
         1.166000	    0.468641	    0.468641
         1.168000	    0.467704	    0.467704
         1.170000	    0.466767	    0.466767
         1.172000	    0.465831	    0.465831
         1.174000	    0.464896	    0.464896
         1.176000	    0.463962	    0.463962
         1.178000	    0.463028	    0.463028
         1.180000	    0.462096	    0.462096
         1.182000	    0.461164	    0.461164
         1.184000	    0.460233	    0.460233
         1.186000	    0.459303	    0.459303
         1.188000	    0.458374	    0.458374
         1.190000	    0.457445	    0.457445
         1.192000	    0.456518	    0.456518
         1.194000	    0.455591	    0.455591
         1.196000	    0.454665	    0.454665
         1.198000	    0.453740	    0.453740
         1.200000	    0.452816	    0.452816
         1.202000	    0.451892	    0.451892
         1.204000	    0.450969	    0.450969
         1.206000	    0.450048	    0.450048
         1.208000	    0.449127	    0.449127
         1.210000	    0.448207	    0.448207
         1.212000	    0.447288	    0.447288
         1.214000	    0.446370	    0.446370
         1.216000	    0.445453	    0.445453
         1.218000	    0.444537	    0.444537
         1.220000	    0.443621	    0.443621
         1.222000	    0.442707	    0.442707
         1.224000	    0.441793	    0.441793
         1.226000	    0.440880	    0.440880
         1.228000	    0.439968	    0.439968
         1.230000	    0.439057	    0.439057
         1.232000	    0.438146	    0.438146
         1.234000	    0.437237	    0.437237
         1.236000	    0.436329	    0.436329
         1.238000	    0.435421	    0.435421
         1.240000	    0.434514	    0.434514
         1.242000	    0.433608	    0.433608
         1.244000	    0.432703	    0.432703
         1.246000	    0.431799	    0.431799
         1.248000	    0.430896	    0.430896
         1.250000	    0.429994	    0.429994
         1.252000	    0.429093	    0.429093
         1.254000	    0.428192	    0.428192
         1.256000	    0.427293	    0.427293
         1.258000	    0.426395	    0.426395
         1.260000	    0.425497	    0.425497
         1.262000	    0.424601	    0.424601
         1.264000	    0.423705	    0.423705
         1.266000	    0.422810	    0.422810
         1.268000	    0.421917	    0.421917
         1.270000	    0.421024	    0.421024
         1.272000	    0.420132	    0.420132
         1.274000	    0.419241	    0.419241
         1.276000	    0.418351	    0.418351
         1.278000	    0.417461	    0.417461
         1.280000	    0.416573	    0.416573
         1.282000	    0.415686	    0.415686
         1.284000	    0.414799	    0.414799
         1.286000	    0.413914	    0.413914
         1.288000	    0.413029	    0.413029
         1.290000	    0.412146	    0.412146
         1.292000	    0.411263	    0.411263
         1.294000	    0.410382	    0.410382
         1.296000	    0.409501	    0.409501
         1.298000	    0.408622	    0.408622
         1.300000	    0.407743	    0.407743
         1.302000	    0.406866	    0.406866
         1.304000	    0.405989	    0.405989
         1.306000	    0.405113	    0.405113
         1.308000	    0.404239	    0.404239
         1.310000	    0.403365	    0.403365
         1.312000	    0.402492	    0.402492
         1.314000	    0.401620	    0.401620
         1.316000	    0.400749	    0.400749
         1.318000	    0.399880	    0.399880
         1.320000	    0.399011	    0.399011
         1.322000	    0.398143	    0.398143
         1.324000	    0.397276	    0.397276
         1.326000	    0.396410	    0.396410
         1.328000	    0.395545	    0.395545
         1.330000	    0.394681	    0.394681
         1.332000	    0.393818	    0.393818
         1.334000	    0.392957	    0.392957
         1.336000	    0.392096	    0.392096
         1.338000	    0.391236	    0.391236
         1.340000	    0.390377	    0.390377
         1.342000	    0.389519	    0.389519
         1.344000	    0.388663	    0.388663
         1.346000	    0.387807	    0.387807
         1.348000	    0.386952	    0.386952
         1.350000	    0.386098	    0.386098
         1.352000	    0.385245	    0.385245
         1.354000	    0.384394	    0.384394
         1.356000	    0.383543	    0.383543
         1.358000	    0.382693	    0.382693
         1.360000	    0.381844	    0.381844
         1.362000	    0.380996	    0.380996
         1.364000	    0.380150	    0.380150
         1.366000	    0.379305	    0.379305
         1.368000	    0.378460	    0.378460
         1.370000	    0.377617	    0.377617
         1.372000	    0.376774	    0.376774
         1.374000	    0.375933	    0.375933
         1.376000	    0.375093	    0.375093
         1.378000	    0.374253	    0.374253
         1.380000	    0.373415	    0.373415
         1.382000	    0.372578	    0.372578
         1.384000	    0.371742	    0.371742
         1.386000	    0.370906	    0.370906
         1.388000	    0.370072	    0.370072
         1.390000	    0.369239	    0.369239
         1.392000	    0.368407	    0.368407
         1.394000	    0.367576	    0.367576
         1.396000	    0.366746	    0.366746
         1.398000	    0.365917	    0.365917
         1.400000	    0.365089	    0.365089
         1.402000	    0.364263	    0.364263
         1.404000	    0.363437	    0.363437
         1.406000	    0.362613	    0.362613
         1.408000	    0.361789	    0.361789
         1.410000	    0.360967	    0.360967
         1.412000	    0.360146	    0.360146
         1.414000	    0.359325	    0.359325
         1.416000	    0.358506	    0.358506
         1.418000	    0.357688	    0.357688
         1.420000	    0.356871	    0.356871
         1.422000	    0.356055	    0.356055
         1.424000	    0.355240	    0.355240
         1.426000	    0.354426	    0.354426
         1.428000	    0.353613	    0.353613
         1.430000	    0.352801	    0.352801
         1.432000	    0.351990	    0.351990
         1.434000	    0.351181	    0.351181
         1.436000	    0.350373	    0.350373
         1.438000	    0.349566	    0.349566
         1.440000	    0.348759	    0.348759
         1.442000	    0.347954	    0.347954
         1.444000	    0.347150	    0.347150
         1.446000	    0.346348	    0.346348
         1.448000	    0.345546	    0.345546
         1.450000	    0.344745	    0.344745
         1.452000	    0.343945	    0.343945
         1.454000	    0.343147	    0.343147
         1.456000	    0.342349	    0.342349
         1.458000	    0.341553	    0.341553
         1.460000	    0.340758	    0.340758
         1.462000	    0.339963	    0.339963
         1.464000	    0.339170	    0.339170
         1.466000	    0.338378	    0.338378
         1.468000	    0.337587	    0.337587
         1.470000	    0.336797	    0.336797
         1.472000	    0.336009	    0.336009
         1.474000	    0.335222	    0.335222
         1.476000	    0.334435	    0.334435
         1.478000	    0.333650	    0.333650
