Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/15/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         1.585000	    0.328816	    0.328816
         1.590000	    0.328113	    0.328113
         1.595000	    0.327412	    0.327412
         1.600000	    0.326714	    0.326714
         1.605000	    0.326019	    0.326019
         1.610000	    0.325326	    0.325326
         1.615000	    0.324635	    0.324635
         1.620000	    0.323947	    0.323947
         1.625000	    0.323262	    0.323262
         1.630000	    0.322579	    0.322579
         1.635000	    0.321900	    0.321900
         1.640000	    0.321224	    0.321224
         1.645000	    0.320549	    0.320549
         1.650000	    0.319877	    0.319877
         1.655000	    0.319208	    0.319208
         1.660000	    0.318541	    0.318541
         1.665000	    0.317876	    0.317876
         1.670000	    0.317213	    0.317213
         1.675000	    0.316552	    0.316552
         1.680000	    0.315894	    0.315894
         1.685000	    0.315237	    0.315237
         1.690000	    0.314584	    0.314584
         1.695000	    0.313934	    0.313934
         1.700000	    0.313286	    0.313286
         1.705000	    0.312639	    0.312639
         1.710000	    0.311995	    0.311995
         1.715000	    0.311353	    0.311353
         1.720000	    0.310713	    0.310713
         1.725000	    0.310075	    0.310075
         1.730000	    0.309438	    0.309438
         1.735000	    0.308804	    0.308804
         1.740000	    0.308171	    0.308171
         1.745000	    0.307541	    0.307541
         1.750000	    0.306914	    0.306914
         1.755000	    0.306290	    0.306290
         1.760000	    0.305666	    0.305666
         1.765000	    0.305045	    0.305045
         1.770000	    0.304425	    0.304425
         1.775000	    0.303807	    0.303807
         1.780000	    0.303191	    0.303191
         1.785000	    0.302576	    0.302576
         1.790000	    0.301963	    0.301963
         1.795000	    0.301352	    0.301352
         1.800000	    0.300743	    0.300743
         1.805000	    0.300137	    0.300137
         1.810000	    0.299532	    0.299532
         1.815000	    0.298930	    0.298930
         1.820000	    0.298328	    0.298328
         1.825000	    0.297729	    0.297729
         1.830000	    0.297131	    0.297131
         1.835000	    0.296534	    0.296534
         1.840000	    0.295939	    0.295939
         1.845000	    0.295345	    0.295345
         1.850000	    0.294753	    0.294753
         1.855000	    0.294163	    0.294163
         1.860000	    0.293575	    0.293575
         1.865000	    0.292989	    0.292989
         1.870000	    0.292405	    0.292405
         1.875000	    0.291821	    0.291821
         1.880000	    0.291240	    0.291240
         1.885000	    0.290659	    0.290659
         1.890000	    0.290080	    0.290080
         1.895000	    0.289503	    0.289503
         1.900000	    0.288926	    0.288926
         1.905000	    0.288351	    0.288351
         1.910000	    0.287777	    0.287777
         1.915000	    0.287206	    0.287206
         1.920000	    0.286636	    0.286636
         1.925000	    0.286068	    0.286068
         1.930000	    0.285501	    0.285501
         1.935000	    0.284936	    0.284936
         1.940000	    0.284371	    0.284371
         1.945000	    0.283808	    0.283808
         1.950000	    0.283245	    0.283245
         1.955000	    0.282685	    0.282685
         1.960000	    0.282126	    0.282126
         1.965000	    0.281569	    0.281569
         1.970000	    0.281014	    0.281014
         1.975000	    0.280459	    0.280459
         1.980000	    0.279905	    0.279905
         1.985000	    0.279352	    0.279352
         1.990000	    0.278801	    0.278801
         1.995000	    0.278250	    0.278250
         2.000000	    0.277701	    0.277701
         2.005000	    0.277152	    0.277152
         2.010000	    0.276605	    0.276605
         2.015000	    0.276059	    0.276059
         2.020000	    0.275516	    0.275516
         2.025000	    0.274973	    0.274973
         2.030000	    0.274431	    0.274431
         2.035000	    0.273891	    0.273891
         2.040000	    0.273351	    0.273351
         2.045000	    0.272811	    0.272811
         2.050000	    0.272273	    0.272273
         2.055000	    0.271737	    0.271737
         2.060000	    0.271202	    0.271202
         2.065000	    0.270668	    0.270668
         2.070000	    0.270135	    0.270135
         2.075000	    0.269603	    0.269603
         2.080000	    0.269072	    0.269072
         2.085000	    0.268541	    0.268541
         2.090000	    0.268011	    0.268011
         2.095000	    0.267482	    0.267482
         2.100000	    0.266955	    0.266955
         2.105000	    0.266430	    0.266430
         2.110000	    0.265905	    0.265905
         2.115000	    0.265381	    0.265381
         2.120000	    0.264857	    0.264857
         2.125000	    0.264335	    0.264335
         2.130000	    0.263812	    0.263812
         2.135000	    0.263291	    0.263291
         2.140000	    0.262771	    0.262771
         2.145000	    0.262252	    0.262252
         2.150000	    0.261735	    0.261735
         2.155000	    0.261218	    0.261218
         2.160000	    0.260701	    0.260701
         2.165000	    0.260185	    0.260185
         2.170000	    0.259670	    0.259670
         2.175000	    0.259155	    0.259155
         2.180000	    0.258641	    0.258641
         2.185000	    0.258128	    0.258128
         2.190000	    0.257614	    0.257614
         2.195000	    0.257102	    0.257102
         2.200000	    0.256591	    0.256591
         2.205000	    0.256082	    0.256082
         2.210000	    0.255573	    0.255573
         2.215000	    0.255064	    0.255064
         2.220000	    0.254556	    0.254556
         2.225000	    0.254048	    0.254048
         2.230000	    0.253540	    0.253540
         2.235000	    0.253033	    0.253033
         2.240000	    0.252528	    0.252528
         2.245000	    0.252023	    0.252023
         2.250000	    0.251519	    0.251519
         2.255000	    0.251016	    0.251016
         2.260000	    0.250512	    0.250512
         2.265000	    0.250010	    0.250010
         2.270000	    0.249507	    0.249507
         2.275000	    0.249005	    0.249005
         2.280000	    0.248503	    0.248503
         2.285000	    0.248003	    0.248003
         2.290000	    0.247504	    0.247504
         2.295000	    0.247004	    0.247004
         2.300000	    0.246506	    0.246506
         2.305000	    0.246007	    0.246007
         2.310000	    0.245509	    0.245509
         2.315000	    0.245010	    0.245010
         2.320000	    0.244512	    0.244512
         2.325000	    0.244015	    0.244015
         2.330000	    0.243520	    0.243520
